,title,genres,release_date,price,specs,early_access,metascore,sentiment,year
25622,Lovers in a Dangerous Spacetime,"['Action', 'Indie', 'Simulation']",2015-09-09,14.99,"['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",False,80.0,Overwhelmingly Positive,2015
25627,Cross of the Dutchman,"['Action', 'Adventure', 'Indie']",2015-09-10,8.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",False,59.0,Mostly Positive,2015
25634,"Warhammer 40,000: Regicide","['Action', 'Indie', 'Strategy']",2015-09-08,14.99,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases']",False,72.0,Mostly Positive,2015
25638,Circa Infinity,"['Action', 'Indie']",2015-09-09,4.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Stats']",False,80.0,Very Positive,2015
25642,Act of Aggression - Reboot Edition,['Strategy'],2015-09-02,29.99,"['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",False,71.0,Mixed,2015
25652,Company of Heroes 2 - The British Forces,['Strategy'],2015-09-02,12.99,"['Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Stats']",False,80.0,1 user reviews,2015
25660,Lumini,"['Adventure', 'Indie']",2015-09-03,12.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",False,69.0,Positive,2015
25661,Bowl Bound College Football,"['Simulation', 'Sports', 'Strategy']",2015-09-03,19.99,['Single-player'],False,80.0,Mixed,2015
25673,Rampage Knights,"['Action', 'Adventure', 'Indie', 'RPG']",2015-09-04,11.99,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",False,80.0,Very Positive,2015
25684,Zoo Empire,"['Casual', 'Simulation', 'Strategy']",2004-08-01,6.99,['Single-player'],False,59.0,Positive,2004
25685,Wars and Warriors: Joan of Arc,"['Action', 'Strategy']",2004-02-07,6.99,['Single-player'],False,60.0,Very Positive,2004
25687,Marine Park Empire,"['Casual', 'Simulation', 'Strategy']",2004-08-01,6.99,['Single-player'],False,58.0,Positive,2004
25695,Armello,"['Adventure', 'Indie', 'RPG', 'Strategy']",2015-09-01,19.99,"['Single-player', 'Online Multi-Player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'In-App Purchases', 'Steam Cloud', 'Valve Anti-Cheat enabled']",False,75.0,Very Positive,2015
25717,STASIS,['Adventure'],2015-08-31,19.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Captions available']",False,79.0,Mostly Positive,2015
25723,Satellite Reign,"['Action', 'Indie', 'Strategy']",2015-08-28,29.99,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Co-op', 'Online Co-op', 'Local Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",False,75.0,Mostly Positive,2015
25734,Grandia® II Anniversary Edition,['RPG'],2015-08-24,19.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",False,80.0,Very Positive,2015
25742,Mega Man Legacy Collection / ロックマン クラシックス コレクション,['Action'],2015-08-24,14.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",False,85.0,Mostly Positive,2015
25749,Nova-111,"['Action', 'Adventure', 'Indie', 'Strategy']",2015-08-25,8.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",False,68.0,Mostly Positive,2015
25751,Party Hard,"['Action', 'Indie', 'Strategy']",2015-08-25,12.89,"['Single-player', 'Local Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",False,64.0,Very Positive,2015
25756,Crookz - The Big Heist,"['Simulation', 'Strategy']",2015-08-25,9.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",False,74.0,Very Positive,2015
25767,Shadowrun: Hong Kong - Extended Edition,"['Adventure', 'Indie', 'RPG', 'Strategy']",2015-08-20,19.99,"['Single-player', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']",False,81.0,Very Positive,2015
25782,The Flock,"['Action', 'Indie']",2015-08-21,16.99,"['Multi-player', 'Full controller support']",False,36.0,Mixed,2015
25783,In Between,['Indie'],2015-08-21,11.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",False,68.0,Very Positive,2015
25838,Volume,"['Action', 'Indie']",2015-08-18,19.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor']",False,80.0,Very Positive,2015
25853,Beyond Eyes,"['Adventure', 'Indie']",2015-08-11,14.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats']",False,60.0,Mostly Positive,2015
25909,Dream,"['Adventure', 'Indie']",2015-07-31,8.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",False,59.0,Mixed,2015
25936,PixelJunk™ Nom Nom Galaxy,"['Action', 'Casual', 'Indie', 'Strategy']",2015-08-03,9.99,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Leaderboards']",False,68.0,Mostly Positive,2015
25959,Legend of Kay Anniversary,"['Action', 'Adventure', 'RPG']",2015-07-27,19.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",False,64.0,Mostly Positive,2015
25995,The Swindle,"['Action', 'Indie', 'RPG']",2015-07-28,14.99,"['Single-player', 'Steam Achievements', 'Full controller support']",False,70.0,Mixed,2015
25998,Galacide,"['Action', 'Indie']",2015-07-28,6.99,"['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",False,76.0,Mostly Positive,2015
26004,Kyn,"['Action', 'Adventure', 'Indie', 'RPG']",2015-07-28,19.99,"['Single-player', 'Steam Achievements']",False,58.0,Mixed,2015
26038,Blues and Bullets,['Adventure'],2015-07-23,4.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",False,73.0,Mixed,2015
26046,Way of the Samurai 4,"['Action', 'Adventure']",2015-07-23,24.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",False,72.0,Mostly Positive,2015
26056,Zenzizenzic,"['Action', 'Indie']",2015-07-23,9.99,"['Single-player', 'Co-op', 'Steam Achievements', 'Partial Controller Support']",False,85.0,Very Positive,2015
26066,The Talos Principle: Road To Gehenna,"['Action', 'Adventure', 'Indie']",2015-07-23,14.99,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Workshop', 'Steam Cloud']",False,82.0,Very Positive,2015
26085,Niko: Through The Dream,"['Adventure', 'Indie']",2015-07-10,9.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",False,74.0,Very Positive,2015
26102,Guild of Dungeoneering,"['Indie', 'RPG']",2015-07-14,14.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",False,72.0,Mostly Positive,2015
26103,AR-K: The Great Escape,"['Adventure', 'Indie']",2015-07-14,7.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",False,78.0,Very Positive,2015
26119,Luckslinger,"['Action', 'Adventure', 'Indie']",2015-07-16,9.99,"['Single-player', 'Steam Achievements', 'Full controller support']",False,76.0,Mostly Positive,2015
26128,Legions of Steel,['Strategy'],2015-07-16,19.99,"['Single-player', 'Multi-player', 'Steam Achievements']",False,64.0,Mixed,2015
26166,Gunpowder,"['Action', 'Casual', 'Indie']",2015-07-08,1.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",False,76.0,Positive,2015
26179,The Magic Circle,"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",2015-07-09,19.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",False,79.0,Very Positive,2015
26187,The Red Solstice,"['Action', 'Indie', 'RPG', 'Strategy']",2015-07-09,19.99,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",False,74.0,Mostly Positive,2015
26190,Traverser,"['Action', 'Adventure', 'Indie']",2015-07-09,14.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",False,61.0,Mostly Positive,2015
26193,Ground Control Anthology,['Strategy'],2000-05-31,4.99,"['Single-player', 'Multi-player', 'Co-op']",False,86.0,Positive,2000
26196,Ground Control II: Operation Exodus,['Strategy'],2004-06-18,4.99,"['Single-player', 'Multi-player', 'Co-op']",False,80.0,Very Positive,2004
26228,RONIN,"['Action', 'Indie']",2015-06-30,12.99,"['Single-player', 'Steam Achievements', 'Full controller support']",False,70.0,Mostly Positive,2015
26234,Divide By Sheep,"['Adventure', 'Casual', 'Indie']",2015-07-02,4.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",False,83.0,Very Positive,2015
26236,Legends of Eisenwald,"['Adventure', 'Indie', 'RPG', 'Strategy']",2015-07-02,19.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']",False,71.0,Mostly Positive,2015
26237,Vector Thrust,"['Action', 'Indie', 'Simulation']",2015-07-02,24.99,"['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Includes level editor']",False,57.0,Mixed,2015
26295,Lethis - Path of Progress,"['Indie', 'Simulation', 'Strategy']",2015-06-25,19.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",False,65.0,Mostly Positive,2015
26297,Mighty Switch Force! Hyper Drive Edition,"['Action', 'Indie']",2015-06-25,9.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",False,85.0,Very Positive,2015
26317,Her Story,"['Adventure', 'Indie', 'Simulation']",2015-06-24,5.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",False,86.0,Very Positive,2015
26389,Kholat,"['Adventure', 'Indie']",2015-06-09,19.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",False,64.0,Mostly Positive,2015
26392,Frozen Cortex - Ultimate Tier DLC,"['Indie', 'Sports', 'Strategy']",2015-06-08,34.99,"['Single-player', 'Multi-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",False,79.0,,2015
26394,Frozen Cortex - Mega Tier DLC,"['Indie', 'Sports', 'Strategy']",2015-06-08,16.99,"['Single-player', 'Multi-player', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",False,79.0,,2015
26395,Frozen Cortex - Soundtrack DLC,"['Indie', 'Sports', 'Strategy']",2015-06-08,10.99,"['Single-player', 'Multi-player', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",False,79.0,,2015
26428,Sylvio,"['Adventure', 'Indie']",2015-06-05,12.99,"['Single-player', 'Steam Achievements', 'Full controller support']",False,60.0,Very Positive,2015
26466,Adventures of Pip,"['Action', 'Adventure', 'Indie']",2015-06-04,14.99,"['Single-player', 'Steam Achievements', 'Partial Controller Support']",False,72.0,Very Positive,2015
26470,Star Hammer: The Vanguard Prophecy,"['Adventure', 'Simulation', 'Strategy']",2015-06-04,19.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",False,69.0,Mostly Positive,2015
26475,Dirty Bomb®,"['Action', 'Free to Play']",,0.0,"['Multi-player', 'Online Multi-Player', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases']",False,63.0,Very Positive,
26510,Rebuild 3: Gangs of Deadsville,"['Indie', 'Simulation', 'Strategy']",2015-05-29,14.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']",False,75.0,Very Positive,2015
26537,The Next Penelope,"['Action', 'Indie', 'Racing']",2015-05-29,12.99,"['Single-player', 'Multi-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support']",False,82.0,Very Positive,2015
26538,Serpent in the Staglands,"['Adventure', 'RPG']",2015-05-28,19.99,['Single-player'],False,75.0,Mixed,2015
26560,Subject 13,"['Adventure', 'Indie']",2015-05-28,9.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",False,59.0,Mixed,2015
26570,Phantom Breaker: Battle Grounds - Original Soundtrack,['Action'],2015-05-26,4.99,"['Single-player', 'Multi-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",False,64.0,Positive,2015
26586,Magicka 2,"['Action', 'Adventure']",2015-05-26,14.99,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",False,69.0,Mostly Positive,2015
26588,Audiosurf 2,['Indie'],2015-05-26,14.99,"['Single-player', 'Shared/Split Screen', 'Full controller support', 'Steam Workshop']",False,76.0,Very Positive,2015
26591,Magnetic: Cage Closed,"['Action', 'Adventure', 'Indie']",2015-05-26,14.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",False,61.0,Mostly Positive,2015
26618,MISSING: An Interactive Thriller - Episode One,"['Adventure', 'Indie']",2015-05-25,0.0,"['Single-player', 'Steam Achievements', 'Steam Cloud']",False,63.0,Very Positive,2015
26646,Sunset,"['Adventure', 'Casual', 'Indie', 'Simulation']",2015-05-21,19.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",False,66.0,Mixed,2015
26647,Epanalepsis,"['Adventure', 'Indie']",2015-05-21,3.99,"['Single-player', 'Steam Trading Cards']",False,48.0,7 user reviews,2015
26648,Interloper,"['Indie', 'Strategy']",2015-05-21,1.0,"['Single-player', 'Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",False,77.0,Very Positive,2015
26650,Technobabylon,"['Adventure', 'Indie']",,14.99,"['Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Commentary available']",False,82.0,Very Positive,
26708,NOT A HERO,"['Action', 'Adventure', 'Indie']",2015-05-14,12.99,"['Single-player', 'Steam Trading Cards', 'Partial Controller Support']",False,75.0,Very Positive,2015
26711,Axiom Verge,"['Action', 'Adventure', 'Indie']",2015-05-14,19.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",False,80.0,Overwhelmingly Positive,2015
26718,"Invisible, Inc.","['Action', 'Indie', 'Strategy']",2015-05-12,19.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",False,82.0,Very Positive,2015
26723,LOST ORBIT,"['Action', 'Adventure', 'Indie']",2015-05-12,11.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats']",False,72.0,Positive,2015
26748,Toren,"['Adventure', 'Indie']",2015-05-11,9.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",False,57.0,Mixed,2015
26753,Lemma,"['Action', 'Adventure', 'Indie']",2015-05-12,14.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Includes level editor']",False,73.0,Very Positive,2015
26754,Last Word,"['Adventure', 'Casual', 'Indie', 'RPG']",2015-05-08,9.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",False,67.0,Very Positive,2015
26777,Sym,['Indie'],2015-05-07,7.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Includes level editor']",False,61.0,Positive,2015
26779,Tony Tough and the Night of Roasted Moths,"['Adventure', 'Casual']",1997-12-01,9.99,['Single-player'],False,68.0,Mostly Positive,1997
26780,Independence War® 2: Edge of Chaos,"['Action', 'Simulation']",2001-06-29,5.99,['Single-player'],False,83.0,Positive,2001
26808,Wolfenstein: The Old Blood,['Action'],2015-05-04,19.99,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",False,76.0,Very Positive,2015
26811,Black Mesa,"['Action', 'Adventure', 'Indie', 'Early Access']",2015-05-05,19.99,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Includes level editor', 'Includes Source SDK']",True,86.0,Very Positive,2015
26833,Space Colony: Steam Edition,"['Simulation', 'Strategy']",2015-04-30,14.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']",False,74.0,Mostly Positive,2015
26836,Block N Load,"['Action', 'Free to Play', 'Massively Multiplayer', 'Strategy']",2015-04-30,0.0,"['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor']",False,72.0,Mostly Positive,2015
